State/Territory,Postcode,Table number,Title,Job type
Victoria,3762,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3763,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3764,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3765,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3766,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3767,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3777,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3778,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3779,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3781,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3782,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3783,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3785,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3786,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3787,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3788,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3789,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3791,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3792,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3793,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3795,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3796,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3797,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3807,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3808,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3809,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3810,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3812,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3813,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3814,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3815,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3816,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3820,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3821,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3822,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3823,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3824,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3825,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3831,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3832,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3833,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3850,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3851,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3852,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3856,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3857,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3858,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3859,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3860,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3869,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3870,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3871,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3873,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3874,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3875,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3885,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3886,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3887,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3888,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3889,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3890,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3891,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3892,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3893,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3902,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3903,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3904,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3918,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3919,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3920,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3925,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3926,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3927,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3928,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3929,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3930,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3931,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3936,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3937,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3938,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3939,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3940,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3941,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3942,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3943,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3944,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3945,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3946,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3950,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3951,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3953,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3954,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3956,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3957,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3958,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3959,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3960,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3964,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3965,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3966,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3967,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3978,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3979,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3980,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3981,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3990,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3991,6,Natural disaster declared areas,Natural disaster jobs
Victoria,3992,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6030,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6031,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6032,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6033,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6034,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6035,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6036,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6037,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6038,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6063,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6064,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6065,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6066,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6067,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6068,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6069,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6077,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6078,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6079,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6280,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6281,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6282,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6284,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6285,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6286,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6630,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6631,6,Natural disaster declared areas,Natural disaster jobs
Western Australia,6632,6,Natural disaster declared areas,Natural disaster jobs
Northern Territory,800,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,800,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,801,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,801,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,803,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,803,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,804,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,804,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,810,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,810,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,811,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,811,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,812,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,812,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,813,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,813,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,814,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,814,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,815,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,815,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,820,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,820,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,821,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,821,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,822,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,822,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,828,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,828,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,829,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,829,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,830,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,830,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,831,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,831,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,832,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,832,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,834,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,834,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,835,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,835,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,836,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,836,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,837,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,837,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,838,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,838,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,839,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,839,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,840,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,840,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,841,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,841,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,845,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,845,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,846,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,846,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,847,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,847,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,850,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,850,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,851,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,851,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,852,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,852,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,853,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,853,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,854,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,854,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,860,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,860,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,861,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,861,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,862,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,862,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,870,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,870,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,871,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,871,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,872,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,872,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,873,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,873,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,874,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,874,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,875,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,875,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,880,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,880,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,881,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,881,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,885,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,885,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,886,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,886,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,906,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,906,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,907,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,907,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,909,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,909,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,4825,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,4825,1,Remote and Very Remote Australia,Tourism & Hospo
Northern Territory,800,3,Northern Australia,Tourism & Hospo
Northern Territory,801,3,Northern Australia,Tourism & Hospo
Northern Territory,803,3,Northern Australia,Tourism & Hospo
Northern Territory,804,3,Northern Australia,Tourism & Hospo
Northern Territory,810,3,Northern Australia,Tourism & Hospo
Northern Territory,811,3,Northern Australia,Tourism & Hospo
Northern Territory,812,3,Northern Australia,Tourism & Hospo
Northern Territory,813,3,Northern Australia,Tourism & Hospo
Northern Territory,814,3,Northern Australia,Tourism & Hospo
Northern Territory,815,3,Northern Australia,Tourism & Hospo
Northern Territory,820,3,Northern Australia,Tourism & Hospo
Northern Territory,821,3,Northern Australia,Tourism & Hospo
Northern Territory,822,3,Northern Australia,Tourism & Hospo
Northern Territory,828,3,Northern Australia,Tourism & Hospo
Northern Territory,829,3,Northern Australia,Tourism & Hospo
Northern Territory,830,3,Northern Australia,Tourism & Hospo
Northern Territory,831,3,Northern Australia,Tourism & Hospo
Northern Territory,832,3,Northern Australia,Tourism & Hospo
Northern Territory,834,3,Northern Australia,Tourism & Hospo
Northern Territory,835,3,Northern Australia,Tourism & Hospo
Northern Territory,836,3,Northern Australia,Tourism & Hospo
Northern Territory,837,3,Northern Australia,Tourism & Hospo
Northern Territory,838,3,Northern Australia,Tourism & Hospo
Northern Territory,839,3,Northern Australia,Tourism & Hospo
Northern Territory,840,3,Northern Australia,Tourism & Hospo
Northern Territory,841,3,Northern Australia,Tourism & Hospo
Northern Territory,845,3,Northern Australia,Tourism & Hospo
Northern Territory,846,3,Northern Australia,Tourism & Hospo
Northern Territory,847,3,Northern Australia,Tourism & Hospo
Northern Territory,850,3,Northern Australia,Tourism & Hospo
Northern Territory,851,3,Northern Australia,Tourism & Hospo
Northern Territory,852,3,Northern Australia,Tourism & Hospo
Northern Territory,853,3,Northern Australia,Tourism & Hospo
Northern Territory,854,3,Northern Australia,Tourism & Hospo
Northern Territory,860,3,Northern Australia,Tourism & Hospo
Northern Territory,861,3,Northern Australia,Tourism & Hospo
Northern Territory,862,3,Northern Australia,Tourism & Hospo
Northern Territory,870,3,Northern Australia,Tourism & Hospo
Northern Territory,871,3,Northern Australia,Tourism & Hospo
Northern Territory,872,3,Northern Australia,Tourism & Hospo
Northern Territory,873,3,Northern Australia,Tourism & Hospo
Northern Territory,874,3,Northern Australia,Tourism & Hospo
Northern Territory,875,3,Northern Australia,Tourism & Hospo
Northern Territory,880,3,Northern Australia,Tourism & Hospo
Northern Territory,881,3,Northern Australia,Tourism & Hospo
Northern Territory,885,3,Northern Australia,Tourism & Hospo
Northern Territory,886,3,Northern Australia,Tourism & Hospo
Northern Territory,906,3,Northern Australia,Tourism & Hospo
Northern Territory,907,3,Northern Australia,Tourism & Hospo
Northern Territory,909,3,Northern Australia,Tourism & Hospo
Northern Territory,4825,3,Northern Australia,Tourism & Hospo
South Australia,872,4,Regional Australia,Specified work
South Australia,5000,4,Regional Australia,Specified work
South Australia,5001,4,Regional Australia,Specified work
South Australia,5005,4,Regional Australia,Specified work
South Australia,5006,4,Regional Australia,Specified work
South Australia,5007,4,Regional Australia,Specified work
South Australia,5008,4,Regional Australia,Specified work
South Australia,5009,4,Regional Australia,Specified work
South Australia,5010,4,Regional Australia,Specified work
South Australia,5011,4,Regional Australia,Specified work
South Australia,5012,4,Regional Australia,Specified work
South Australia,5013,4,Regional Australia,Specified work
South Australia,5014,4,Regional Australia,Specified work
South Australia,5015,4,Regional Australia,Specified work
South Australia,5016,4,Regional Australia,Specified work
South Australia,5017,4,Regional Australia,Specified work
South Australia,5018,4,Regional Australia,Specified work
South Australia,5019,4,Regional Australia,Specified work
South Australia,5020,4,Regional Australia,Specified work
South Australia,5021,4,Regional Australia,Specified work
South Australia,5022,4,Regional Australia,Specified work
South Australia,5023,4,Regional Australia,Specified work
South Australia,5024,4,Regional Australia,Specified work
South Australia,5025,4,Regional Australia,Specified work
South Australia,5031,4,Regional Australia,Specified work
South Australia,5032,4,Regional Australia,Specified work
South Australia,5033,4,Regional Australia,Specified work
South Australia,5034,4,Regional Australia,Specified work
South Australia,5035,4,Regional Australia,Specified work
South Australia,5037,4,Regional Australia,Specified work
South Australia,5038,4,Regional Australia,Specified work
South Australia,5039,4,Regional Australia,Specified work
South Australia,5040,4,Regional Australia,Specified work
South Australia,5041,4,Regional Australia,Specified work
South Australia,5042,4,Regional Australia,Specified work
South Australia,5043,4,Regional Australia,Specified work
South Australia,5044,4,Regional Australia,Specified work
South Australia,5045,4,Regional Australia,Specified work
South Australia,5046,4,Regional Australia,Specified work
South Australia,5047,4,Regional Australia,Specified work
South Australia,5048,4,Regional Australia,Specified work
South Australia,5049,4,Regional Australia,Specified work
South Australia,5050,4,Regional Australia,Specified work
South Australia,5051,4,Regional Australia,Specified work
South Australia,5052,4,Regional Australia,Specified work
South Australia,5061,4,Regional Australia,Specified work
South Australia,5062,4,Regional Australia,Specified work
South Australia,5063,4,Regional Australia,Specified work
South Australia,5064,4,Regional Australia,Specified work
South Australia,5065,4,Regional Australia,Specified work
South Australia,5066,4,Regional Australia,Specified work
South Australia,5067,4,Regional Australia,Specified work
South Australia,5068,4,Regional Australia,Specified work
South Australia,5069,4,Regional Australia,Specified work
South Australia,5070,4,Regional Australia,Specified work
South Australia,5071,4,Regional Australia,Specified work
South Australia,5072,4,Regional Australia,Specified work
South Australia,5073,4,Regional Australia,Specified work
South Australia,5074,4,Regional Australia,Specified work
South Australia,5075,4,Regional Australia,Specified work
South Australia,5076,4,Regional Australia,Specified work
South Australia,5081,4,Regional Australia,Specified work
South Australia,5082,4,Regional Australia,Specified work
South Australia,5083,4,Regional Australia,Specified work
South Australia,5084,4,Regional Australia,Specified work
South Australia,5085,4,Regional Australia,Specified work
South Australia,5086,4,Regional Australia,Specified work
South Australia,5087,4,Regional Australia,Specified work
South Australia,5088,4,Regional Australia,Specified work
South Australia,5089,4,Regional Australia,Specified work
South Australia,5090,4,Regional Australia,Specified work
South Australia,5091,4,Regional Australia,Specified work
South Australia,5092,4,Regional Australia,Specified work
South Australia,5093,4,Regional Australia,Specified work
South Australia,5094,4,Regional Australia,Specified work
South Australia,5095,4,Regional Australia,Specified work
South Australia,5096,4,Regional Australia,Specified work
South Australia,5097,4,Regional Australia,Specified work
South Australia,5098,4,Regional Australia,Specified work
South Australia,5106,4,Regional Australia,Specified work
South Australia,5107,4,Regional Australia,Specified work
South Australia,5108,4,Regional Australia,Specified work
South Australia,5109,4,Regional Australia,Specified work
South Australia,5110,4,Regional Australia,Specified work
South Australia,5111,4,Regional Australia,Specified work
South Australia,5112,4,Regional Australia,Specified work
South Australia,5113,4,Regional Australia,Specified work
South Australia,5114,4,Regional Australia,Specified work
South Australia,5115,4,Regional Australia,Specified work
South Australia,5116,4,Regional Australia,Specified work
South Australia,5117,4,Regional Australia,Specified work
South Australia,5118,4,Regional Australia,Specified work
South Australia,5120,4,Regional Australia,Specified work
South Australia,5121,4,Regional Australia,Specified work
South Australia,5125,4,Regional Australia,Specified work
South Australia,5126,4,Regional Australia,Specified work
South Australia,5127,4,Regional Australia,Specified work
South Australia,5131,4,Regional Australia,Specified work
South Australia,5132,4,Regional Australia,Specified work
South Australia,5133,4,Regional Australia,Specified work
South Australia,5134,4,Regional Australia,Specified work
South Australia,5136,4,Regional Australia,Specified work
South Australia,5137,4,Regional Australia,Specified work
South Australia,5138,4,Regional Australia,Specified work
South Australia,5139,4,Regional Australia,Specified work
South Australia,5140,4,Regional Australia,Specified work
South Australia,5141,4,Regional Australia,Specified work
South Australia,5142,4,Regional Australia,Specified work
South Australia,5144,4,Regional Australia,Specified work
South Australia,5150,4,Regional Australia,Specified work
South Australia,5151,4,Regional Australia,Specified work
South Australia,5152,4,Regional Australia,Specified work
South Australia,5153,4,Regional Australia,Specified work
South Australia,5154,4,Regional Australia,Specified work
South Australia,5155,4,Regional Australia,Specified work
South Australia,5156,4,Regional Australia,Specified work
South Australia,5157,4,Regional Australia,Specified work
South Australia,5158,4,Regional Australia,Specified work
South Australia,5159,4,Regional Australia,Specified work
South Australia,5160,4,Regional Australia,Specified work
South Australia,5161,4,Regional Australia,Specified work
South Australia,5162,4,Regional Australia,Specified work
South Australia,5163,4,Regional Australia,Specified work
South Australia,5164,4,Regional Australia,Specified work
South Australia,5165,4,Regional Australia,Specified work
South Australia,5166,4,Regional Australia,Specified work
South Australia,5167,4,Regional Australia,Specified work
South Australia,5168,4,Regional Australia,Specified work
South Australia,5169,4,Regional Australia,Specified work
South Australia,5170,4,Regional Australia,Specified work
South Australia,5171,4,Regional Australia,Specified work
South Australia,5172,4,Regional Australia,Specified work
South Australia,5173,4,Regional Australia,Specified work
South Australia,5174,4,Regional Australia,Specified work
South Australia,5201,4,Regional Australia,Specified work
South Australia,5202,4,Regional Australia,Specified work
South Australia,5203,4,Regional Australia,Specified work
South Australia,5204,4,Regional Australia,Specified work
South Australia,5210,4,Regional Australia,Specified work
South Australia,5211,4,Regional Australia,Specified work
South Australia,5212,4,Regional Australia,Specified work
South Australia,5213,4,Regional Australia,Specified work
South Australia,5214,4,Regional Australia,Specified work
South Australia,5220,4,Regional Australia,Specified work
South Australia,5221,4,Regional Australia,Specified work
South Australia,5222,4,Regional Australia,Specified work
South Australia,5223,4,Regional Australia,Specified work
South Australia,5231,4,Regional Australia,Specified work
South Australia,5232,4,Regional Australia,Specified work
South Australia,5233,4,Regional Australia,Specified work
South Australia,5234,4,Regional Australia,Specified work
South Australia,5235,4,Regional Australia,Specified work
South Australia,5236,4,Regional Australia,Specified work
South Australia,5237,4,Regional Australia,Specified work
South Australia,5238,4,Regional Australia,Specified work
South Australia,5240,4,Regional Australia,Specified work
South Australia,5241,4,Regional Australia,Specified work
South Australia,5242,4,Regional Australia,Specified work
South Australia,5243,4,Regional Australia,Specified work
South Australia,5244,4,Regional Australia,Specified work
South Australia,5245,4,Regional Australia,Specified work
South Australia,5250,4,Regional Australia,Specified work
South Australia,5251,4,Regional Australia,Specified work
South Australia,5252,4,Regional Australia,Specified work
South Australia,5253,4,Regional Australia,Specified work
South Australia,5254,4,Regional Australia,Specified work
South Australia,5255,4,Regional Australia,Specified work
South Australia,5256,4,Regional Australia,Specified work
South Australia,5259,4,Regional Australia,Specified work
South Australia,5260,4,Regional Australia,Specified work
South Australia,5261,4,Regional Australia,Specified work
South Australia,5262,4,Regional Australia,Specified work
South Australia,5263,4,Regional Australia,Specified work
South Australia,5264,4,Regional Australia,Specified work
South Australia,5265,4,Regional Australia,Specified work
South Australia,5266,4,Regional Australia,Specified work
South Australia,5267,4,Regional Australia,Specified work
South Australia,5268,4,Regional Australia,Specified work
South Australia,5269,4,Regional Australia,Specified work
South Australia,5270,4,Regional Australia,Specified work
South Australia,5271,4,Regional Australia,Specified work
South Australia,5272,4,Regional Australia,Specified work
South Australia,5273,4,Regional Australia,Specified work
South Australia,5275,4,Regional Australia,Specified work
South Australia,5276,4,Regional Australia,Specified work
South Australia,5277,4,Regional Australia,Specified work
South Australia,5278,4,Regional Australia,Specified work
South Australia,5279,4,Regional Australia,Specified work
South Australia,5280,4,Regional Australia,Specified work
South Australia,5290,4,Regional Australia,Specified work
South Australia,5291,4,Regional Australia,Specified work
South Australia,5301,4,Regional Australia,Specified work
South Australia,5302,4,Regional Australia,Specified work
South Australia,5303,4,Regional Australia,Specified work
South Australia,5304,4,Regional Australia,Specified work
South Australia,5306,4,Regional Australia,Specified work
South Australia,5307,4,Regional Australia,Specified work
South Australia,5308,4,Regional Australia,Specified work
South Australia,5309,4,Regional Australia,Specified work
South Australia,5310,4,Regional Australia,Specified work
South Australia,5311,4,Regional Australia,Specified work
South Australia,5320,4,Regional Australia,Specified work
South Australia,5321,4,Regional Australia,Specified work
South Australia,5322,4,Regional Australia,Specified work
South Australia,5330,4,Regional Australia,Specified work
South Australia,5331,4,Regional Australia,Specified work
South Australia,5332,4,Regional Australia,Specified work
South Australia,5333,4,Regional Australia,Specified work
South Australia,5340,4,Regional Australia,Specified work
South Australia,5341,4,Regional Australia,Specified work
South Australia,5342,4,Regional Australia,Specified work
South Australia,5343,4,Regional Australia,Specified work
South Australia,5344,4,Regional Australia,Specified work
South Australia,5345,4,Regional Australia,Specified work
South Australia,5346,4,Regional Australia,Specified work
South Australia,5350,4,Regional Australia,Specified work
South Australia,5351,4,Regional Australia,Specified work
South Australia,5352,4,Regional Australia,Specified work
South Australia,5353,4,Regional Australia,Specified work
